"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","California!!Estimate","California!!Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New York!!Estimate","New York!!Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Washington!!Estimate","Washington!!Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error"
"Gini Index","0.4769","±0.0024","0.4307","±0.0051","0.4615","±0.0024","0.4796","±0.0045","0.4874","±0.0008","0.4552","±0.0020","0.4972","±0.0030","0.4556","±0.0059","0.5199","±0.0060","0.4850","±0.0018","0.4805","±0.0022","0.4437","±0.0040","0.4434","±0.0044","0.4809","±0.0013","0.4501","±0.0022","0.4410","±0.0023","0.4562","±0.0029","0.4764","±0.0028","0.4965","±0.0030","0.4541","±0.0038","0.4548","±0.0018","0.4852","±0.0019","0.4640","±0.0015","0.4493","±0.0016","0.4828","±0.0035","0.4641","±0.0018","0.4621","±0.0058","0.4469","±0.0032","0.4660","±0.0033","0.4408","±0.0043","0.4803","±0.0017","0.4760","±0.0035","0.5138","±0.0014","0.4768","±0.0018","0.4513","±0.0053","0.4649","±0.0014","0.4653","±0.0027","0.4590","±0.0025","0.4714","±0.0013","0.4648","±0.0045","0.4776","±0.0029","0.4429","±0.0049","0.4786","±0.0022","0.4753","±0.0011","0.4284","±0.0029","0.4493","±0.0050","0.4701","±0.0019","0.4599","±0.0018","0.4696","±0.0035","0.4424","±0.0025","0.4437","±0.0069","0.5446","±0.0032"

