Label (Grouping),Alabama!!Estimate,Alabama!!Margin of Error,Alaska!!Estimate,Alaska!!Margin of Error,Arizona!!Estimate,Arizona!!Margin of Error,Arkansas!!Estimate,Arkansas!!Margin of Error,California!!Estimate,California!!Margin of Error,Colorado!!Estimate,Colorado!!Margin of Error,Connecticut!!Estimate,Connecticut!!Margin of Error,Delaware!!Estimate,Delaware!!Margin of Error,District of Columbia!!Estimate,District of Columbia!!Margin of Error,Florida!!Estimate,Florida!!Margin of Error,Georgia!!Estimate,Georgia!!Margin of Error,Hawaii!!Estimate,Hawaii!!Margin of Error,Idaho!!Estimate,Idaho!!Margin of Error,Illinois!!Estimate,Illinois!!Margin of Error,Indiana!!Estimate,Indiana!!Margin of Error,Iowa!!Estimate,Iowa!!Margin of Error,Kansas!!Estimate,Kansas!!Margin of Error,Kentucky!!Estimate,Kentucky!!Margin of Error,Louisiana!!Estimate,Louisiana!!Margin of Error,Maine!!Estimate,Maine!!Margin of Error,Maryland!!Estimate,Maryland!!Margin of Error,Massachusetts!!Estimate,Massachusetts!!Margin of Error,Michigan!!Estimate,Michigan!!Margin of Error,Minnesota!!Estimate,Minnesota!!Margin of Error,Mississippi!!Estimate,Mississippi!!Margin of Error,Missouri!!Estimate,Missouri!!Margin of Error,Montana!!Estimate,Montana!!Margin of Error,Nebraska!!Estimate,Nebraska!!Margin of Error,Nevada!!Estimate,Nevada!!Margin of Error,New Hampshire!!Estimate,New Hampshire!!Margin of Error,New Jersey!!Estimate,New Jersey!!Margin of Error,New Mexico!!Estimate,New Mexico!!Margin of Error,New York!!Estimate,New York!!Margin of Error,North Carolina!!Estimate,North Carolina!!Margin of Error,North Dakota!!Estimate,North Dakota!!Margin of Error,Ohio!!Estimate,Ohio!!Margin of Error,Oklahoma!!Estimate,Oklahoma!!Margin of Error,Oregon!!Estimate,Oregon!!Margin of Error,Pennsylvania!!Estimate,Pennsylvania!!Margin of Error,Rhode Island!!Estimate,Rhode Island!!Margin of Error,South Carolina!!Estimate,South Carolina!!Margin of Error,South Dakota!!Estimate,South Dakota!!Margin of Error,Tennessee!!Estimate,Tennessee!!Margin of Error,Texas!!Estimate,Texas!!Margin of Error,Utah!!Estimate,Utah!!Margin of Error,Vermont!!Estimate,Vermont!!Margin of Error,Virginia!!Estimate,Virginia!!Margin of Error,Washington!!Estimate,Washington!!Margin of Error,West Virginia!!Estimate,West Virginia!!Margin of Error,Wisconsin!!Estimate,Wisconsin!!Margin of Error,Wyoming!!Estimate,Wyoming!!Margin of Error,Puerto Rico!!Estimate,Puerto Rico!!Margin of Error
Gini Index,0.4768,±0.0053,0.4241,±0.0104,0.4668,±0.0040,0.4725,±0.0059,0.4866,±0.0017,0.4553,±0.0041,0.4943,±0.0051,0.4811,±0.0132,0.5281,±0.0118,0.4859,±0.0029,0.483,±0.0028,0.4455,±0.0081,0.4478,±0.0103,0.4818,±0.0028,0.4497,±0.0045,0.4381,±0.0054,0.4539,±0.0064,0.4784,±0.0051,0.4935,±0.0047,0.4526,±0.0095,0.453,±0.0038,0.4851,±0.0037,0.4671,±0.0029,0.4516,±0.0034,0.479,±0.0067,0.4618,±0.0041,0.4539,±0.0101,0.4391,±0.0065,0.4606,±0.0076,0.4386,±0.0076,0.4794,±0.0032,0.4776,±0.0069,0.5157,±0.0031,0.4763,±0.0032,0.4546,±0.0105,0.4642,±0.0032,0.4658,±0.0040,0.4593,±0.0058,0.4777,±0.0025,0.4722,±0.0099,0.4795,±0.0052,0.4488,±0.0135,0.4822,±0.0050,0.4781,±0.0020,0.4225,±0.0072,0.4525,±0.0108,0.4674,±0.0037,0.4561,±0.0039,0.4686,±0.0069,0.4467,±0.0035,0.4326,±0.0155,0.5512,±0.0092
